,protein_length,mean_disorder_percentile,predictor_disagreement,length_bin
Q9UGI9,489,0.5768317943630507,0.1011760946588068,200-499
Q9UGJ0,569,0.7146611783925071,0.09046145430626219,500-999
Q9UGJ1,667,0.30209367391964,0.1198725780569095,500-999
Q9UGK3,403,0.6471115228433396,0.07544260758099335,200-499
Q9UGK8,458,0.3572766295754462,0.1307207558065582,200-499
Q9UGL1,1544,0.4146784297835726,0.16048438033389348,>=1000
Q9UGL9,99,0.9167388787782611,0.20185274126491595,<200
Q9UGM1,479,0.38713030247477753,0.1598083711071601,200-499
Q9UGM3,2413,0.35427912633623004,0.14761874190046692,>=1000
Q9UGM5,382,0.5923575074342928,0.07823078630558736,200-499
Q9UGM6,360,0.185943838588031,0.08223053753187408,200-499
Q9UGN4,299,0.7594498407058276,0.10093766830366702,200-499
Q9UGN5,583,0.4142802702140215,0.1132353078584908,500-999
Q9UGP4,676,0.8054165658228879,0.10627188718411344,500-999
Q9UGP5,575,0.48179497726134285,0.07401704961009119,500-999
Q9UGP8,760,0.5706928369983473,0.11430702538376612,500-999
Q9UGQ2,172,0.48764792538816554,0.1670479983104458,<200
Q9UGQ3,507,0.2055174409353488,0.08353206933372273,500-999
Q9UGR2,977,0.5683206411703863,0.12751538042363497,500-999
Q9UGT4,822,0.1707079100685019,0.09390413209851385,500-999
Q9UGU0,1960,0.8242192237729137,0.24735506094145945,>=1000
Q9UGU5,601,0.8873576797842653,0.08360376517439122,500-999
Q9UGV2,375,0.4710575262272304,0.1038720194981352,200-499
Q9UGY1,213,0.8683907955157018,0.09116254891313359,200-499
Q9UH03,358,0.49359648095310515,0.1052266805876318,200-499
Q9UH17,382,0.05940351992767131,0.05138891585936558,200-499
Q9UH36,339,0.5068983316174539,0.12474614074541933,200-499
Q9UH62,379,0.4701287179806295,0.12643022790586317,200-499
Q9UH64,79,0.8373946664486904,0.17409154113606992,<200
Q9UH65,585,0.3317599173962418,0.149637781126688,500-999
Q9UH73,591,0.604183930865599,0.1638685607189369,500-999
Q9UH77,587,0.12739879128822404,0.06617151667414416,500-999
Q9UH90,709,0.619789646030386,0.11597573360277572,500-999
Q9UH92,298,0.7478989120450985,0.10391248352344447,200-499
Q9UH99,717,0.6625692567569218,0.10632689756936345,500-999
Q9UHA2,77,0.5043722991528565,0.1791883781591244,<200
Q9UHA3,163,0.5611487623606315,0.22578835201310316,<200
Q9UHA4,124,0.10964196773931022,0.14234538486528445,<200
Q9UHA7,158,0.15334338086270913,0.10333763119180081,<200
Q9UHB4,597,0.1226386264636937,0.1279454630586064,500-999
Q9UHB6,759,0.9442624817812713,0.04574695228188526,500-999
Q9UHB7,1163,0.8557690607787776,0.16768072388369928,>=1000
Q9UHB9,627,0.42987781685926735,0.10022056482422448,500-999
Q9UHC1,1453,0.6633848568704901,0.18607865964643022,>=1000
Q9UHC3,531,0.398802837549377,0.07898537105659946,500-999
Q9UHC6,1331,0.2205335956474726,0.10113731941309612,>=1000
Q9UHC7,482,0.7641587322309455,0.08386120078962359,200-499
Q9UHC9,1359,0.19794852807028213,0.09591769176265114,>=1000
Q9UHD0,177,0.24827760947056068,0.14128517437598445,<200
Q9UHD1,332,0.5748929092963985,0.13561869295576073,200-499
Q9UHD2,729,0.18273637037770812,0.1104106911918708,500-999
Q9UHD4,219,0.6291687091139936,0.1526806545657561,200-499
Q9UHD8,586,0.7999262432611902,0.061014667291190074,500-999
Q9UHD9,624,0.7612522007001805,0.11123974198682324,500-999
Q9UHE5,227,0.12714607030954808,0.08285825539766431,200-499
Q9UHE8,339,0.4196446942621557,0.11924274841039187,200-499
Q9UHF0,121,0.8918731259516002,0.07792593437231608,<200
Q9UHF1,273,0.51508305582196,0.20233216585578567,200-499
Q9UHF3,227,0.13119087923065123,0.08655964011997556,200-499
Q9UHF4,553,0.7513285901772442,0.05488040381847168,500-999
Q9UHF5,180,0.5403063168687393,0.08157870921171488,<200
Q9UHF7,1281,0.7768258662693539,0.19417583698083443,>=1000
Q9UHG0,476,0.8321010581263546,0.08913157052628193,200-499
Q9UHG2,260,0.8807172872351718,0.05565077026713049,200-499
Q9UHG3,505,0.10773244913862594,0.053562983849185015,500-999
Q9UHH9,426,0.516079822933129,0.18376426397929133,200-499
Q9UHI5,535,0.29490133823234965,0.11452871846483068,500-999
Q9UHI6,824,0.6206794455681558,0.0911414724831695,500-999
Q9UHI7,598,0.30152558535930934,0.10503226495420809,500-999
Q9UHI8,967,0.36322587426061775,0.13431873288884705,500-999
Q9UHJ3,866,0.44575575168746456,0.08128050022604018,500-999
Q9UHJ6,478,0.10101746164491372,0.11396497598150793,200-499
Q9UHJ9,254,0.10650501134614651,0.08410521949025342,200-499
Q9UHK0,495,0.8767431210257036,0.07774323695142382,200-499
Q9UHK6,382,0.12361399386324362,0.11496666902472631,200-499
Q9UHL0,483,0.288808070146194,0.089496151416428,200-499
Q9UHL3,310,0.9550093022648439,0.014075350400948245,200-499
Q9UHL4,492,0.12846310320789317,0.0944349810326652,200-499
Q9UHL9,959,0.62995138263535,0.16985037465291544,500-999
Q9UHM6,478,0.5304386321482278,0.10931931789583633,200-499
Q9UHN1,485,0.37851801129877843,0.1061748840078832,200-499
Q9UHN6,1383,0.22286368456934738,0.12138514000195835,>=1000
Q9UHP3,1055,0.4583836450147194,0.12445056948748028,>=1000
Q9UHP6,348,0.09644946542694953,0.06954300361761016,200-499
Q9UHP7,191,0.4398550787587066,0.11427261798755906,<200
Q9UHP9,88,0.936565205197627,0.0670717078316176,<200
Q9UHQ1,456,0.2800149147765364,0.0782492030914997,200-499
Q9UHQ4,241,0.4734383297711632,0.20221022570793315,200-499
Q9UHQ7,104,0.8259492069743898,0.11055375037822243,<200
Q9UHQ9,305,0.1720943860172035,0.1143783730225558,200-499
Q9UHR4,511,0.6932181297971621,0.05669631269942592,500-999
Q9UHR5,308,0.9003784502351664,0.041906574146074446,200-499
Q9UHR6,403,0.5746731021284558,0.11788969325926615,200-499
Q9UHT4,67,0.6583735671431838,0.24615565809431852,<200
Q9UHU1,43,0.7301665694426785,0.18583373679297147,<200
Q9UHV2,236,0.9232054519489302,0.041998115318542036,200-499
Q9UHV5,662,0.5094852046924728,0.05435315021406349,500-999
Q9UHV7,2174,0.6779572906239564,0.16127081830504597,>=1000
Q9UHV8,139,0.05911734195870624,0.12862733899865483,<200
Q9UHV9,154,0.6446675840160391,0.16958528177530605,<200
Q9UHW5,284,0.22187869850605868,0.15568534045805077,200-499
Q9UHW9,1150,0.42993716245219715,0.10233049090760597,>=1000
Q9UHX1,559,0.6594538986148819,0.10856708478594589,500-999
Q9UHX3,823,0.2661048933596931,0.1374791988783932,500-999
Q9UHY1,535,0.4935985698898701,0.0971895480616788,500-999
Q9UHY7,261,0.09153296723335483,0.0993103827170178,200-499
Q9UHY8,353,0.8047449421059505,0.09038074600184597,200-499
Q9UI08,416,0.8623299093201416,0.061831963135339923,200-499
Q9UI09,145,0.4779876120487789,0.27106845494619375,<200
Q9UI10,523,0.5691503392812808,0.13702313218311743,500-999
Q9UI12,483,0.18552095330620288,0.10461980417217419,200-499
Q9UI14,185,0.49634394261006626,0.16024482828197736,<200
Q9UI15,199,0.5099464172315727,0.16851221571225156,<200
Q9UI17,866,0.1303578422948419,0.10800550443296839,500-999
Q9UI25,63,0.8426828897412365,0.143629866059047,<200
Q9UI26,975,0.0875460682459885,0.0778147149837242,500-999
Q9UI30,125,0.2297377877112536,0.24107808649253368,<200
Q9UI32,602,0.28424672330781425,0.07041592244431204,500-999
Q9UI33,1791,0.41466985393088884,0.15374217959442904,>=1000
Q9UI36,758,0.7793786208116956,0.22275061764693468,500-999
Q9UI38,385,0.4330648082171302,0.12073987891564601,200-499
Q9UI40,661,0.5805245962942703,0.12576478923145376,500-999
Q9UI42,421,0.13662381987285346,0.11562875111903215,200-499
Q9UI43,246,0.3055338353542359,0.1016886386695581,200-499
Q9UI46,699,0.6043431934451742,0.09095922446566893,500-999
Q9UI47,895,0.3066669780961547,0.13787028003123614,500-999
Q9UI54,55,0.749538667672096,0.2223703713420619,<200
Q9UI72,69,0.8091904396342245,0.10062693880740607,<200
Q9UI95,211,0.1403793328264014,0.0982733902001394,200-499
Q9UIA0,394,0.20848250931731768,0.10222469651998402,200-499
Q9UIA9,1087,0.0610794113357223,0.04472730313059069,>=1000
Q9UIB8,345,0.6282458014817156,0.0815238713524759,200-499
Q9UIC8,334,0.16347087888096112,0.09442313095351641,200-499
Q9UID3,782,0.3357377743540558,0.1066521191926438,500-999
Q9UID6,485,0.6672797113063549,0.10807039452067886,200-499
Q9UIE0,474,0.6601925901640482,0.18979168256539788,200-499
Q9UIF3,430,0.2707229379565652,0.1844583390929818,200-499
Q9UIF7,546,0.48869984941737665,0.07455640931767225,500-999
Q9UIF8,2168,0.7535827195189839,0.21730332414026735,>=1000
Q9UIF9,1905,0.7211212427224013,0.23143182529476,>=1000
Q9UIG0,1483,0.6040421230781184,0.1673554847906317,>=1000
Q9UIG4,136,0.9259419670701896,0.126280525739041,<200
Q9UIG5,152,0.8747847562141987,0.19514580199057552,<200
Q9UIG8,710,0.4098340312807652,0.11227162669944814,500-999
Q9UIH9,416,0.8774994282516,0.1075480813567277,200-499
Q9UII2,106,0.7682396154339671,0.1820624218671115,<200
Q9UII4,1024,0.15005912582054254,0.05208660174399483,>=1000
Q9UII5,783,0.5800432996736785,0.16538254572799263,500-999
Q9UII6,198,0.24466138563470827,0.13374210211552273,<200
Q9UIJ5,367,0.46407458498249743,0.14143613134301394,200-499
Q9UIJ7,227,0.17996974003818797,0.15722146212354143,200-499
Q9UIK4,370,0.3409801708630515,0.0886957199441863,200-499
Q9UIK5,374,0.6682629556878381,0.13580078328608036,200-499
Q9UIL1,159,0.8235905136250152,0.09566098789661788,<200
Q9UIL4,384,0.5185825103220217,0.12668890705638686,200-499
Q9UIL8,331,0.6002487266560301,0.07517659949136658,200-499
Q9UIM3,349,0.5495419406415466,0.1323047041459205,200-499
Q9UIQ6,1025,0.23110428726996282,0.08743441912705974,>=1000
Q9UIR0,482,0.1837700615618541,0.12538277496582956,200-499
Q9UIS9,605,0.7593215309954737,0.1448768422709745,500-999
Q9UIU6,781,0.7743211256816388,0.18264515776671705,500-999
Q9UIV1,285,0.19077356587956515,0.11545830586851044,200-499
Q9UIV8,391,0.19494003812953917,0.20303292703450496,200-499
Q9UIW0,290,0.8747123267210526,0.06760250243919205,200-499
Q9UIW2,1896,0.17040343149652631,0.12388008775487314,>=1000
Q9UIX4,513,0.4103795050170694,0.10983858626454175,500-999
Q9UIY3,292,0.18900527689368954,0.15356628442951012,200-499
Q9UJ04,414,0.8021394757590729,0.09468453352753521,200-499
Q9UJ14,662,0.4169580772820094,0.1366405143353025,500-999
Q9UJ37,374,0.22299613091119397,0.10481533292670799,200-499
Q9UJ41,491,0.5530599633342009,0.09652564372055163,200-499
Q9UJ42,338,0.3257294230319374,0.21038327193343037,200-499
Q9UJ55,1249,0.8214707146721693,0.1696129191172761,>=1000
Q9UJ68,235,0.3461716290210808,0.1930367634965621,200-499
Q9UJ70,344,0.04525297624543464,0.055587251519347416,200-499
Q9UJ71,328,0.4961000660379071,0.1279327336769913,200-499
Q9UJ72,324,0.0659696519277458,0.08919724446520448,200-499
Q9UJ78,669,0.7415366676656306,0.11396786181146572,500-999
Q9UJ83,578,0.10831303288959332,0.09172884751032799,500-999
Q9UJ90,142,0.8685503679202026,0.1143644531215502,<200
Q9UJ96,466,0.41960035800580875,0.08553434810305871,200-499
Q9UJ98,1225,0.4512975694945231,0.1140468961185703,>=1000
Q9UJ99,828,0.5311252535705144,0.12448965705312257,500-999
Q9UJA2,301,0.541610077720584,0.16850223733972064,200-499
Q9UJA3,840,0.392531334223279,0.1374770326298091,500-999
Q9UJA5,497,0.6095032264692475,0.1195485985343881,200-499
Q9UJA9,477,0.2526576420345699,0.11789930276159132,200-499
Q9UJC3,728,0.4491037777797111,0.20861489028261285,500-999
Q9UJC5,107,0.285036364781438,0.24404940867605346,<200
Q9UJD0,308,0.7597039504527437,0.05226943946277691,200-499
Q9UJF2,1139,0.6394443103944439,0.15490863050950307,>=1000
Q9UJG1,213,0.44771490389347685,0.16113677074914798,200-499
Q9UJH8,293,0.27857358841502383,0.08859718305059046,200-499
Q9UJJ7,312,0.36533309477805936,0.11141692547205254,200-499
Q9UJJ9,305,0.6109720587351843,0.10465346965399112,200-499
Q9UJK0,312,0.660612458653383,0.14408713011479324,200-499
Q9UJL9,534,0.6674445356686985,0.15527634291852763,500-999
Q9UJM3,462,0.9141447221174891,0.0945669909025054,200-499
Q9UJM8,370,0.10747297084711,0.09987318005172509,200-499
Q9UJN7,358,0.6067322242371052,0.16043699137928064,200-499
Q9UJP4,597,0.18959137460249237,0.05479547017921772,500-999
Q9UJQ1,280,0.4129626454799823,0.08401328745952076,200-499
Q9UJQ4,1053,0.7729529340237314,0.23962057797927028,>=1000
Q9UJQ7,156,0.4155791148543841,0.14484118319353448,<200
Q9UJS0,675,0.2973850541625163,0.14003021807836283,500-999
Q9UJT0,475,0.21767675993085384,0.118241219389088,200-499
Q9UJT1,453,0.14563635022569327,0.1226174263794368,200-499
Q9UJT2,592,0.7530168914371906,0.1238304644553845,500-999
Q9UJT9,491,0.4317312549753091,0.13057532427367227,200-499
Q9UJU2,399,0.8879737681000428,0.09550812860548373,200-499
Q9UJU3,913,0.6737596336037597,0.19956196326155284,500-999
Q9UJU5,478,0.8736563566104069,0.10415720492453322,200-499
Q9UJU6,430,0.7556314379500588,0.07129198536136955,200-499
Q9UJV3,735,0.31852226940220907,0.07539059084031109,500-999
Q9UJV8,347,0.7094019392909348,0.1044643639155298,200-499
Q9UJV9,622,0.45843756676221076,0.09924704708488528,500-999
Q9UJW0,460,0.4822764600187235,0.16911581465566958,200-499
Q9UJW2,476,0.3136790392049443,0.05975891784841043,200-499
Q9UJW3,386,0.30538478095260857,0.09369693575431086,200-499
Q9UJW7,825,0.6406658876197238,0.16276007805194126,500-999
Q9UJW8,692,0.7284318310113951,0.17552095536818424,500-999
Q9UJW9,196,0.8782824274659432,0.06654613720185751,<200
Q9UJX0,477,0.19809465869175066,0.10629501668790968,200-499
Q9UJX2,597,0.23207105240140494,0.0905300643122122,500-999
Q9UJX3,565,0.294080951338896,0.14641197765866948,500-999
Q9UJX4,755,0.20315182441069937,0.07804848889954387,500-999
Q9UJX5,808,0.2893205224246577,0.06646199013841574,500-999
Q9UJX6,822,0.31646746334941755,0.16887560128740706,500-999
Q9UJY1,196,0.7852137282247381,0.10071590820445137,<200
Q9UJY4,613,0.5584569648702159,0.07813331158819553,500-999
Q9UJY5,639,0.6352902373481759,0.08145962516942455,500-999
Q9UJZ1,356,0.5421902466747276,0.11543727710802029,200-499
Q9UK00,162,0.9052162099860184,0.047437717737332324,<200
Q9UK05,429,0.5314818876448245,0.08045317735994677,200-499
Q9UK08,70,0.5807477059895105,0.24353938246842322,<200
Q9UK10,706,0.5687022722009947,0.1459087093014026,500-999
Q9UK11,482,0.6436400353362124,0.18402728458643597,200-499
Q9UK12,451,0.6108764046050915,0.17366508178861328,200-499
Q9UK13,617,0.5913900131596838,0.16100779828325482,500-999
Q9UK17,655,0.5992823386002715,0.05825001284738587,500-999
Q9UK22,296,0.39624390994110414,0.15059651419649478,200-499
Q9UK23,515,0.4225183828631366,0.1013721244251342,500-999
Q9UK28,342,0.6640997673902722,0.09541613849647412,200-499
Q9UK32,745,0.33765087233068136,0.10257683977592678,500-999
Q9UK33,172,0.7992234491780204,0.07843928487542735,<200
Q9UK39,431,0.3987837177849027,0.12669607668855637,200-499
Q9UK41,221,0.26378730870461703,0.12557529273771112,200-499
Q9UK45,103,0.40240041262338216,0.20039863409319245,<200
Q9UK53,422,0.7768934966652306,0.1667364952721511,200-499
Q9UK55,444,0.3013965278323672,0.16037268931316223,200-499
Q9UK58,526,0.6993307671797567,0.13835740627214382,500-999
Q9UK59,544,0.5637912758378417,0.15866199469418962,500-999
Q9UK61,1670,0.6829938295502509,0.13718345601393228,>=1000
Q9UK73,627,0.07258852944316162,0.05527301633899091,500-999
Q9UK76,154,0.9876669189946291,0.02020056904364102,<200
Q9UK80,565,0.6421501779150586,0.09461077910138882,500-999
Q9UK85,242,0.8099660933835298,0.09864113437230247,200-499
Q9UK96,956,0.4311980849882502,0.10478383530453342,500-999
Q9UK97,447,0.5356813016482825,0.10444081716342923,200-499
Q9UK99,471,0.327952171225893,0.12788609986206176,200-499
Q9UKA1,691,0.4840402880784538,0.13160613940132113,500-999
Q9UKA2,621,0.21523783165387653,0.0618471147964796,500-999
Q9UKA4,1901,0.7748557478697101,0.1669383564127319,>=1000
Q9UKA8,241,0.7850873587964701,0.09132782375273862,200-499
Q9UKA9,531,0.48111651820428286,0.05767184788374389,500-999
Q9UKB1,542,0.24867570918676934,0.08336359216718833,500-999
Q9UKB3,198,0.7548434551217921,0.10807376060657575,<200
Q9UKB5,411,0.877536327127482,0.14985195923455963,200-499
Q9UKC9,423,0.10661388581936197,0.07540884335806654,200-499
Q9UKD1,530,0.7172573082069846,0.1425201628444983,500-999
Q9UKD2,239,0.40100677557605763,0.20207220209845905,200-499
Q9UKE5,1360,0.6179913863141597,0.2111278289199749,>=1000
Q9UKF2,790,0.36093745641712444,0.10074967349919646,500-999
Q9UKF5,820,0.40393819943811426,0.08609183314791927,500-999
Q9UKF6,684,0.1040286984017065,0.08618594903596204,500-999
Q9UKF7,332,0.5071835991521325,0.12216365480090884,200-499
Q9UKG1,709,0.5088667643903716,0.08189736165374001,500-999
Q9UKG4,626,0.41513543370482037,0.12437476899608678,500-999
Q9UKG9,612,0.08402129996212718,0.08932705436041737,500-999
Q9UKI2,254,0.9587725150803376,0.03422208930957811,200-499
Q9UKI3,123,0.2439620372846187,0.10583411515456426,<200
Q9UKI8,766,0.6466434983196798,0.1031308897609286,500-999
Q9UKI9,436,0.8282324121117741,0.11847262020810628,200-499
Q9UKJ0,227,0.47240204557331755,0.17992384741164885,200-499
Q9UKJ1,303,0.7288535285281017,0.09139390315693127,200-499
Q9UKJ3,1502,0.868316172253896,0.17588793266636676,>=1000
Q9UKJ5,165,0.3848264895096606,0.1994429851922281,<200
Q9UKJ8,722,0.2236861241923234,0.11762859541405989,500-999
Q9UKK3,1724,0.4386898553723279,0.16765893878531443,>=1000
Q9UKK6,140,0.09367374782413193,0.11559504870610875,<200
Q9UKK9,219,0.2635824740182943,0.16318371672695062,200-499
Q9UKL0,485,0.7673974692225929,0.07061409326888268,200-499
Q9UKL2,312,0.06572293553015054,0.09693589663204585,200-499
Q9UKL3,1982,0.8684600366812192,0.16358370089993857,>=1000
Q9UKL4,321,0.633423774850898,0.14240454022807406,200-499
Q9UKL6,214,0.0601843722367561,0.07030928696173584,200-499
Q9UKM7,699,0.5137862103205942,0.11375158813006146,500-999
Q9UKM9,306,0.8414021942111254,0.04438278369935591,200-499
Q9UKN1,5478,0.7220823854010359,0.27108650303701737,>=1000
Q9UKN5,801,0.7026596911156271,0.17909566028801524,500-999
Q9UKN7,3530,0.6389704067012958,0.19858889323831772,>=1000
Q9UKN8,822,0.38420833669859317,0.058075883886413424,500-999
Q9UKP3,347,0.5748338521032921,0.10687609789206608,200-499
Q9UKP4,1686,0.5090837961785746,0.19940651056228803,>=1000
Q9UKP5,1117,0.23522047841117028,0.11042762075907094,>=1000
Q9UKP6,389,0.4736771853177944,0.09816402639993922,200-499
Q9UKQ2,775,0.39239994515554083,0.06824162097987646,500-999
Q9UKQ9,250,0.1359307410207761,0.09687754955236647,200-499
Q9UKR0,248,0.11781945267983754,0.06438495264911367,200-499
Q9UKR3,277,0.24281662291855788,0.12598293986174133,200-499
Q9UKR5,140,0.12846158021674622,0.09237076731572906,<200
Q9UKR8,245,0.24914108135902513,0.18245343128255784,200-499
Q9UKS6,424,0.4886313916101257,0.11424040754894482,200-499
Q9UKS7,526,0.7350718396434378,0.21313526024013205,500-999
Q9UKT4,447,0.755411844693491,0.11705993451083192,200-499
Q9UKT5,387,0.46404941295151514,0.1721944939932306,200-499
Q9UKT6,434,0.19674144517115993,0.09551607760082587,200-499
Q9UKT7,428,0.19328984275940397,0.10452129840719152,200-499
Q9UKT8,454,0.10240688724089125,0.061586188558570655,200-499
Q9UKT9,509,0.7169301273960726,0.14124011194340838,500-999
Q9UKU0,697,0.09882293364424168,0.0521008207657579,500-999
Q9UKU6,1069,0.24630708009602476,0.0865883426341981,>=1000
Q9UKU7,415,0.12395513305523047,0.07586592467693423,200-499
Q9UKU9,493,0.5268123532728494,0.12428887070979946,200-499
Q9UKV0,1011,0.660720987902393,0.21530599922875993,>=1000
Q9UKV3,1341,0.8404279309999414,0.21371088162909205,>=1000
Q9UKV5,643,0.6168794667576407,0.11139157892008886,500-999
Q9UKV8,859,0.16846959837088135,0.1116617608083216,500-999
Q9UKW4,847,0.24489363598788716,0.10935186559710373,500-999
Q9UKW6,265,0.5260150708471217,0.12142231186120413,200-499
Q9UKX2,1941,0.3669038703612494,0.21699685595155357,>=1000
Q9UKX3,1938,0.36923036295371836,0.2210230171991813,>=1000
Q9UKX5,1188,0.1641250640599564,0.10128044268905251,>=1000
Q9UKX7,468,0.8737238143259504,0.04234585489998372,200-499
Q9UKY0,176,0.5079732448581384,0.16702530213657465,<200
Q9UKY1,873,0.7928854403057868,0.0991351431427464,500-999
Q9UKY3,287,0.20162670972802102,0.10744321237576096,200-499
Q9UKY4,750,0.1497973360840309,0.08918524981185334,500-999
Q9UKY7,258,0.9771578093664779,0.026649675092183932,200-499
Q9UKZ1,510,0.5169571227426144,0.12371343164260937,500-999
Q9UKZ4,2725,0.36691926717194695,0.15481842223376163,>=1000
Q9UKZ9,415,0.20816860473278584,0.06549290306752756,200-499
Q9UL01,958,0.26313944857147326,0.1496977201108737,500-999
Q9UL03,887,0.5507017678249971,0.1223934645257565,500-999
Q9UL12,918,0.14516809991500781,0.12667529969216662,500-999
Q9UL15,447,0.20867208358594977,0.17006510039787187,200-499
