,protein_length,mean_disorder_percentile,predictor_disagreement,length_bin
Q9P2D6,1515,0.6410635907238921,0.1943275430488277,>=1000
Q9P2D7,4265,0.1796035617580248,0.13046267989270582,>=1000
Q9P2D8,2635,0.4954944190699954,0.12231042153149324,>=1000
Q9P2E2,1029,0.5953421934383992,0.24642884650885274,>=1000
Q9P2E3,1918,0.3595880481522241,0.10245731103829345,>=1000
Q9P2E5,772,0.2811744976474337,0.11258932591391357,500-999
Q9P2E7,1040,0.5699438864932598,0.09140317201226926,>=1000
Q9P2E8,410,0.7395149731378998,0.09936359023352555,200-499
Q9P2E9,1410,0.7389417258865182,0.1667987214134763,>=1000
Q9P2F5,926,0.902198463916532,0.08409250856920013,500-999
Q9P2F6,1191,0.7531559776037703,0.1285039700120282,>=1000
Q9P2F8,1722,0.6799019438917365,0.20539186080858815,>=1000
Q9P2F9,582,0.5835427169370051,0.12101021922644778,500-999
Q9P2G1,1089,0.6431994133802087,0.06953166596534413,>=1000
Q9P2G3,628,0.2627974668025172,0.07625515820676433,500-999
Q9P2G4,905,0.8765724387400923,0.08316433705299527,500-999
Q9P2G9,620,0.21421949627132802,0.06919824151026725,500-999
Q9P2H0,1117,0.8763985010892903,0.12294316394801755,>=1000
Q9P2H3,777,0.05976916831174478,0.04147049894759626,500-999
Q9P2H5,1018,0.46728740909105543,0.07084820186510511,>=1000
Q9P2I0,782,0.45803057266681607,0.11034282558043838,500-999
Q9P2J2,1179,0.5976688537469543,0.09890048120088504,>=1000
Q9P2J3,617,0.1406205332184633,0.05518184426131058,500-999
Q9P2J5,1176,0.18136346379587925,0.08630257736599153,>=1000
Q9P2J8,865,0.5706620451972652,0.13713192885371328,500-999
Q9P2J9,529,0.3013095112630834,0.10872179360923645,500-999
Q9P2K1,1620,0.5433535166149167,0.09688063906957704,>=1000
Q9P2K2,825,0.26111921956384565,0.13142280712959203,500-999
Q9P2K3,495,0.7532715298217797,0.11613070819639344,200-499
Q9P2K5,600,0.735288215345091,0.119456815614507,500-999
Q9P2K6,505,0.22044099272840043,0.06699032094547094,500-999
Q9P2K8,1649,0.4290443160789511,0.08419269113115453,>=1000
Q9P2K9,1392,0.4515061852687586,0.1422179153552749,>=1000
Q9P2L0,1181,0.10345307479954756,0.0419148209837873,>=1000
Q9P2M1,347,0.17604391717454332,0.13168240420213623,200-499
Q9P2M4,693,0.7135947349162252,0.05492009577642422,500-999
Q9P2M7,1203,0.7132171717735671,0.16270178997018142,>=1000
Q9P2N2,729,0.6668741561630043,0.046199621664223256,500-999
Q9P2N4,1935,0.3024955426759548,0.14285858898312592,>=1000
Q9P2N5,1060,0.767833695040248,0.22725154454075464,>=1000
Q9P2N6,904,0.7436106756636882,0.07665269218698864,500-999
Q9P2N7,655,0.22278452474348295,0.04449316976791601,500-999
Q9P2P1,1898,0.5687664296604624,0.17497927081633172,>=1000
Q9P2P5,1572,0.6619186968338483,0.17913346560977003,>=1000
Q9P2P6,4700,0.7891040566947612,0.25073416792485065,>=1000
Q9P2Q2,1039,0.6938410177227228,0.17713048666375208,>=1000
Q9P2R3,1169,0.12645864175430835,0.08605264985596416,>=1000
Q9P2R6,1566,0.7307699727799306,0.30456381952126205,>=1000
Q9P2R7,463,0.21576468435447244,0.07338894415014947,200-499
Q9P2S2,1712,0.4247167416187642,0.16639407864879505,>=1000
Q9P2S5,460,0.1372781674793456,0.07360217623180591,200-499
Q9P2S6,941,0.44529665428169374,0.09282066982486915,500-999
Q9P2T0,379,0.8897403685312425,0.09526065852418723,200-499
Q9P2T1,348,0.16814074111559418,0.1252765902259214,200-499
Q9P2U7,560,0.39875845242621516,0.09577948480761607,500-999
Q9P2U8,582,0.42201684524147387,0.12054542280206401,500-999
Q9P2V4,623,0.4492436409578157,0.10927749622077801,500-999
Q9P2W1,217,0.3450973812719512,0.18902415005974316,200-499
Q9P2W3,67,0.5773787074769707,0.2623449920258761,<200
Q9P2W6,132,0.832505806404648,0.10936066063699847,<200
Q9P2W7,334,0.36869151361753777,0.10558649598003278,200-499
Q9P2W9,335,0.683655369078377,0.07580678583329883,200-499
Q9P2X0,92,0.4038476498436377,0.20960519837093503,<200
Q9P2X3,320,0.5169957615743654,0.11461745834130328,200-499
Q9P2X7,70,0.5336203655710318,0.20681121116379345,<200
Q9P2X8,69,0.8123835599440916,0.1600643684746352,<200
Q9P2Y4,722,0.7756043447658495,0.2334114135765585,500-999
Q9P2Y5,699,0.6533257820203552,0.06096668903420249,500-999
Q9P2Z0,257,0.8166418762146371,0.17554082430336793,200-499
Q9QC07,812,0.15658803171560723,0.09114677159261615,500-999
Q9UBB4,475,0.18374198582437679,0.10118579554940124,200-499
Q9UBB5,411,0.8488697014685436,0.07143470835100639,200-499
Q9UBB6,729,0.15011387993437683,0.0570627756694971,500-999
Q9UBB9,837,0.6162732833177632,0.08471796651984442,500-999
Q9UBC0,465,0.8422495508863755,0.12942050922422357,200-499
Q9UBC1,381,0.6277745373008579,0.1204572219888141,200-499
Q9UBC2,864,0.7574614566697876,0.07210179699674808,500-999
Q9UBC3,853,0.58731135132163,0.11469765358256229,500-999
Q9UBC5,1043,0.11968857951179536,0.09019705941034867,>=1000
Q9UBC7,116,0.8768712673707831,0.10403661751402109,<200
Q9UBC9,169,0.8953132221704223,0.1283955064314935,<200
Q9UBD0,423,0.8338808694136236,0.13160944864045526,200-499
Q9UBD3,114,0.6883320739183015,0.10323396158220981,<200
Q9UBD5,711,0.3016014097225858,0.09832573572045801,500-999
Q9UBD6,479,0.2379264442090871,0.12419814652848546,200-499
Q9UBD9,225,0.44968299411409013,0.1164870171439276,200-499
Q9UBE0,346,0.27722874207393333,0.19922475809752055,200-499
Q9UBE8,527,0.5106341362666933,0.09828416101194055,500-999
Q9UBF1,373,0.7203943534714263,0.09436708347132315,200-499
Q9UBF2,871,0.16069234685351239,0.06481787792633356,500-999
Q9UBF6,113,0.5599516186985196,0.16602177357620676,<200
Q9UBF8,816,0.5916198187492195,0.060736744672657474,500-999
Q9UBF9,498,0.7571514319504,0.08769900357728305,200-499
Q9UBG0,1479,0.2372331641051151,0.11492201747986347,>=1000
Q9UBG3,495,0.884416460785331,0.10210596183036137,200-499
Q9UBG7,517,0.34282917938156615,0.10909243646626704,500-999
Q9UBH0,155,0.13422171048377532,0.11206642528080037,<200
Q9UBH6,696,0.3268570852146991,0.08640484514564857,500-999
Q9UBI1,195,0.17080439781041407,0.17329575928494553,<200
Q9UBI4,398,0.5087672713629986,0.07473474488364722,200-499
Q9UBI6,72,0.6549083820199479,0.22538906150137478,<200
Q9UBI9,543,0.6621876947696904,0.053314396686706116,500-999
Q9UBJ2,740,0.2670736381278426,0.07199247244207366,500-999
Q9UBK2,798,0.8927624631456529,0.06947047408127037,500-999
Q9UBK5,93,0.7729987869577437,0.17971097025157065,<200
Q9UBK7,228,0.47983991052412955,0.13967970928491127,200-499
Q9UBK8,698,0.30882966668651646,0.10832567615287085,500-999
Q9UBK9,157,0.2626294538206902,0.1568321054735267,<200
Q9UBL0,812,0.8285670295413586,0.19347487246170825,500-999
Q9UBL3,628,0.5909864287114903,0.07818337005965097,500-999
Q9UBL6,633,0.21401931664739646,0.07389502035650211,500-999
Q9UBL9,471,0.5174801603972253,0.0690188008249942,200-499
Q9UBM1,199,0.13557300708366024,0.07554288093183131,<200
Q9UBM4,332,0.623595549517982,0.06590349696939785,200-499
Q9UBM7,475,0.15846295049866635,0.10769933163506783,200-499
Q9UBM8,478,0.2206306764353439,0.08301977698952412,200-499
Q9UBN1,327,0.626957138750889,0.09633016939295316,200-499
Q9UBN4,977,0.5242687233865122,0.0736288171762391,500-999
Q9UBN6,386,0.8155230212119072,0.11105193475923363,200-499
Q9UBN7,1215,0.5386977773715518,0.09347967345097838,>=1000
Q9UBP0,616,0.600693867314306,0.09395547849167966,500-999
Q9UBP4,350,0.6868050881955955,0.09880927357287536,200-499
Q9UBP5,337,0.799738046350554,0.12666307169646102,200-499
Q9UBP6,276,0.408714802755017,0.1778321764031641,200-499
Q9UBP8,84,0.9336343840556409,0.07292464292111868,<200
Q9UBP9,304,0.6782068398711669,0.08237835955205204,200-499
Q9UBQ0,182,0.04189856369062628,0.06176950146258087,<200
Q9UBQ5,218,0.1855950867435916,0.12910351690279168,200-499
Q9UBQ6,330,0.23973637024870795,0.0729013655997771,200-499
Q9UBQ7,328,0.06418858792481748,0.0920137852141819,200-499
Q9UBR1,384,0.1320424558702106,0.10888470604692226,200-499
Q9UBR2,303,0.2278852810678198,0.09057416269870402,200-499
Q9UBR4,397,0.7098625238101997,0.15045732985703253,200-499
Q9UBR5,152,0.3324234863584467,0.12476818383724395,<200
Q9UBS0,482,0.5570879563411059,0.07910090028595716,200-499
Q9UBS3,223,0.7470514303071322,0.10044481599318353,200-499
Q9UBS4,358,0.46568735878314094,0.1391064411679775,200-499
Q9UBS5,961,0.2500506922632937,0.08042678736324713,500-999
Q9UBS8,474,0.3134337701274922,0.0994860988805237,200-499
Q9UBS9,1254,0.8359745817269527,0.13404877923212316,>=1000
Q9UBT2,640,0.5033779924848832,0.12320698824525708,500-999
Q9UBT3,224,0.6169120921706568,0.08724540628825708,200-499
Q9UBT6,870,0.6512264294297374,0.06600262796574251,500-999
Q9UBT7,734,0.2832275064400938,0.06231325741458056,500-999
Q9UBU2,259,0.6953629831486658,0.09612023049970288,200-499
Q9UBU3,117,0.8450878396572893,0.0783543666591472,<200
Q9UBU6,413,0.780409898862143,0.060615262434997805,200-499
Q9UBU7,674,0.820287300875284,0.07976184525990768,500-999
Q9UBU8,362,0.5640782773182722,0.10279365282604071,200-499
Q9UBU9,619,0.47252619513251853,0.08728040587021019,500-999
Q9UBV2,794,0.4741318698577182,0.06686302758908715,500-999
Q9UBV4,365,0.2755290831115138,0.08841645711142455,200-499
Q9UBV7,327,0.38991954548504965,0.07708232050949292,200-499
Q9UBV8,284,0.6896114151947842,0.07749016244558772,200-499
Q9UBW5,565,0.8348143699753835,0.0700545514824667,500-999
Q9UBW7,1377,0.6740576880166927,0.1616846504529022,>=1000
Q9UBW8,275,0.508590442799892,0.1421366225649559,200-499
Q9UBX0,185,0.8245519448077372,0.0704240279280358,<200
Q9UBX1,484,0.31072899261198617,0.07089914201745184,200-499
Q9UBX2,424,0.8535984587187909,0.1444770221721551,200-499
Q9UBX3,287,0.13787720073827092,0.10476382835324513,200-499
Q9UBX5,448,0.3528127032626108,0.12761828164521266,200-499
Q9UBX7,282,0.2745890872390134,0.09800228731198911,200-499
Q9UBX8,382,0.34183211967676047,0.12643162420217902,200-499
Q9UBY0,812,0.5872384293337621,0.07440387292105506,500-999
Q9UBY5,353,0.31314269232906017,0.0981510018219185,200-499
Q9UBY8,286,0.21623633139462478,0.10714877269963102,200-499
Q9UBY9,170,0.7511310819014163,0.09238461786250865,<200
Q9UBZ4,518,0.4959162910585079,0.04672178657380204,500-999
Q9UBZ9,1251,0.6910484483677856,0.06498689384329756,>=1000
Q9UC06,446,0.6266766540585648,0.1470372884203153,200-499
Q9UC07,566,0.6391739297523741,0.15863544062718596,500-999
Q9UD57,310,0.9270508537202105,0.03630493016439085,200-499
Q9UD71,204,0.9636270117626144,0.03796700590141521,200-499
Q9UDR5,926,0.08469023646788534,0.08722661205934124,500-999
Q9UDT6,1046,0.6398401400214752,0.1753941754076829,>=1000
Q9UDV6,495,0.7506071009516129,0.18795152487850936,200-499
Q9UDV7,671,0.7720330678757766,0.16496236484360882,500-999
Q9UDW1,63,0.4689214058994816,0.24258352223932383,<200
Q9UDW3,170,0.5954289133557144,0.13013574575384498,<200
Q9UDX3,406,0.1238559723376056,0.0952659229616612,200-499
Q9UDX4,400,0.11981091284408378,0.08630976440427304,200-499
Q9UDX5,166,0.2954295818341895,0.08302627840293286,<200
Q9UDY2,1190,0.7099570625923767,0.175453720928926,>=1000
Q9UDY4,337,0.5027793309411427,0.1280888518641968,200-499
Q9UDY6,481,0.1977487567289935,0.07623233704544345,200-499
Q9UDY8,824,0.3544920060373931,0.09574732298572347,500-999
Q9UEE5,414,0.49475185007968964,0.07606699456958453,200-499
Q9UEE9,299,0.9283799789342788,0.041416522711324566,200-499
Q9UEF7,1012,0.1878216266921613,0.10145963995939238,>=1000
Q9UEG4,869,0.6733859842407312,0.18453692271765226,500-999
Q9UER7,740,0.8157598463237422,0.11307232819076221,500-999
Q9UET6,329,0.4796840012731445,0.08347103428765149,200-499
Q9UEU0,232,0.594229519521572,0.14685289098859186,200-499
Q9UEU5,116,0.9790412901903892,0.031393244012232494,<200
Q9UEW3,520,0.739898647361923,0.19241641360072892,500-999
Q9UEW8,545,0.4774061477383888,0.0613432067834337,500-999
Q9UEY8,706,0.7433900899608109,0.061684001911513145,500-999
Q9UF02,275,0.49052872347082394,0.1249601502816216,200-499
Q9UF11,243,0.5747876362781745,0.14345300762402138,200-499
Q9UF12,460,0.14048109083917137,0.08295447303217274,200-499
Q9UF33,1036,0.204654835555451,0.11084771221630918,>=1000
Q9UF47,199,0.6711890800796111,0.14528129863806913,<200
Q9UF56,701,0.6129464545680472,0.08970277020393044,500-999
Q9UF83,564,0.7349400051419687,0.2667430874799213,500-999
Q9UFB7,747,0.7504888671865138,0.1384481816304337,500-999
Q9UFC0,647,0.30862278688735534,0.07860634819160514,500-999
Q9UFD9,1639,0.6431251589462537,0.26417896414159026,>=1000
Q9UFE4,941,0.49756337314955107,0.2488400349372381,500-999
Q9UFF9,292,0.18300557100120654,0.10782097446062264,200-499
Q9UFG5,118,0.7593541361758602,0.14141303649953088,<200
Q9UFH2,4462,0.0662468429976246,0.05826091271812271,>=1000
Q9UFN0,247,0.1850824389678069,0.09811384952636448,200-499
Q9UFP1,575,0.6007753620106262,0.1291832849986352,500-999
Q9UFV1,150,0.7320081061064936,0.13622000611849377,<200
Q9UFV3,132,0.6471851564116264,0.18739783146951766,<200
Q9UFW8,167,0.6120925136245342,0.130835910168263,<200
Q9UG01,1749,0.06544354344758659,0.07113071365137748,>=1000
Q9UG22,337,0.3112102473137578,0.0872743680355588,200-499
Q9UG56,409,0.373492021478237,0.14640431267679896,200-499
Q9UG63,623,0.3545912670913044,0.13216547429354222,500-999
Q9UGB7,285,0.1553457722629222,0.13029378535394787,200-499
Q9UGC6,210,0.6050223138467867,0.11709066053495139,200-499
Q9UGC7,380,0.3302587608859171,0.12164661664671352,200-499
Q9UGF5,321,0.1296621754785251,0.09374763599433371,200-499
Q9UGF6,321,0.12934357120538106,0.07108774824825295,200-499
Q9UGF7,316,0.07879432085768366,0.07565221149412174,200-499
Q9UGH3,650,0.42732007434869435,0.11013763279784929,500-999
Q9UGI0,708,0.5385368443740688,0.07469939860341246,500-999
Q9UGI6,731,0.6898755949738031,0.07702393428517251,500-999
Q9UGI8,421,0.43553263627667793,0.11147048551797942,200-499
Q9UGI9,489,0.5970228146715508,0.06966081021917238,200-499
Q9UGJ0,569,0.7336504299964804,0.05795618336755323,500-999
Q9UGJ1,667,0.27858594366546446,0.08430078562271683,500-999
Q9UGK3,403,0.6618704897080772,0.05320453388794476,200-499
Q9UGK8,458,0.374574444745587,0.11755962437081302,200-499
Q9UGL1,1544,0.389783854886775,0.1352730504561399,>=1000
Q9UGL9,99,0.917492298238061,0.20891706022744858,<200
Q9UGM1,479,0.35498493836099254,0.10891759696381742,200-499
Q9UGM3,2413,0.3627421548426928,0.15058597866595716,>=1000
Q9UGM5,382,0.5942643683184631,0.08063907862428274,200-499
Q9UGM6,360,0.18983496096772765,0.08377194575291953,200-499
Q9UGN4,299,0.7435504203879505,0.08440546879936457,200-499
Q9UGN5,583,0.4209726702830037,0.11430785445566717,500-999
Q9UGP4,676,0.8176322754525029,0.0993078770133314,500-999
Q9UGP5,575,0.47599467727186084,0.07324748835355757,500-999
Q9UGP8,760,0.5509260916834339,0.09021377567790916,500-999
Q9UGQ2,172,0.47455545960222,0.16530898502460437,<200
Q9UGQ3,507,0.20457279837998854,0.08638646789719955,500-999
Q9UGR2,977,0.5569556052674558,0.1244353346243502,500-999
Q9UGT4,822,0.17363867948102074,0.09653497309053422,500-999
Q9UGU0,1960,0.8449523008265832,0.24311919342114643,>=1000
Q9UGU5,601,0.8827451010626535,0.0846741265730724,500-999
Q9UGV2,375,0.4854323660906187,0.09198112465093915,200-499
Q9UGY1,213,0.8607327199780908,0.08957976073539273,200-499
Q9UH03,358,0.4775958783102245,0.08957270182688265,200-499
Q9UH17,382,0.04802908373654659,0.02981247626912633,200-499
Q9UH36,339,0.5247010624676713,0.10917455782266117,200-499
Q9UH62,379,0.4885585589519178,0.10968807719335724,200-499
Q9UH64,79,0.8771377615167808,0.09370169736715889,<200
Q9UH65,585,0.32168415703406467,0.14989343458980983,500-999
Q9UH73,591,0.6028107342226707,0.16953667689727775,500-999
Q9UH77,587,0.1299743952423064,0.06776374914858255,500-999
Q9UH90,709,0.5991837333439116,0.08967751663822286,500-999
Q9UH92,298,0.7417163545431439,0.10486045824758428,200-499
Q9UH99,717,0.6439644918856491,0.08319182191034072,500-999
Q9UHA2,77,0.5118848579414815,0.18318121973753312,<200
Q9UHA3,163,0.5857377421951149,0.21343047269021534,<200
Q9UHA4,124,0.11224924859070813,0.14699503564617786,<200
Q9UHA7,158,0.14408045465705235,0.10076904708568095,<200
Q9UHB4,597,0.1247566635146969,0.13218184059410615,500-999
Q9UHB6,759,0.9451009908057687,0.047241102106671866,500-999
Q9UHB7,1163,0.8712010517706965,0.16295083499933796,>=1000
Q9UHB9,627,0.4204867033995355,0.09715300586572999,500-999
Q9UHC1,1453,0.6633913146512134,0.1926097099020201,>=1000
Q9UHC3,531,0.393712934915909,0.07934546515190559,500-999
Q9UHC6,1331,0.22262194023779688,0.10437415943686605,>=1000
Q9UHC7,482,0.7578998040887975,0.083351209116075,200-499
Q9UHC9,1359,0.19121821558594101,0.09580137995105885,>=1000
Q9UHD0,177,0.22872254572820114,0.12510521249376988,<200
Q9UHD1,332,0.5555506392831712,0.11871951706193544,200-499
Q9UHD2,729,0.16766908968936428,0.09826458161526343,500-999
Q9UHD4,219,0.6056369255315562,0.12911354860840693,200-499
Q9UHD8,586,0.8011629102950424,0.0629743041961049,500-999
Q9UHD9,624,0.7455368404430287,0.09774236100107098,500-999
Q9UHE5,227,0.11584594745242235,0.07375968422135694,200-499
Q9UHE8,339,0.4238090492605372,0.12236967023004106,200-499
Q9UHF0,121,0.8940935587931639,0.08020126517356185,<200
Q9UHF1,273,0.4854041917164712,0.17507125802982978,200-499
Q9UHF3,227,0.12296987687963863,0.08374951801049822,200-499
Q9UHF4,553,0.7525618726085321,0.056605447669788235,500-999
Q9UHF5,180,0.5322613561812192,0.07848329873853806,<200
Q9UHF7,1281,0.7793340971035755,0.20075619157955688,>=1000
Q9UHG0,476,0.851488581239188,0.05360742349485011,200-499
Q9UHG2,260,0.8788839058551833,0.05716470760638653,200-499
Q9UHG3,505,0.11126133197334644,0.053731984110006556,500-999
Q9UHH9,426,0.4844218567128567,0.14542350405550483,200-499
Q9UHI5,535,0.3101744006352529,0.102736298674158,500-999
Q9UHI6,824,0.6347121281969393,0.0771126828212043,500-999
Q9UHI7,598,0.3073591448177881,0.10634521376512004,500-999
Q9UHI8,967,0.3538106879922674,0.13416600225487127,500-999
Q9UHJ3,866,0.450851656184679,0.08178563653126408,500-999
Q9UHJ6,478,0.105090123646678,0.11690565651200972,200-499
Q9UHJ9,254,0.10833502327246033,0.08676818089268541,200-499
Q9UHK0,495,0.8870555968656004,0.06986070845725931,200-499
Q9UHK6,382,0.13208398445613898,0.11439108021683146,200-499
Q9UHL0,483,0.2910605852076,0.09222562152286111,200-499
Q9UHL3,310,0.954610089107968,0.014487098677471898,200-499
Q9UHL4,492,0.1367366306541527,0.0923482232773459,200-499
Q9UHL9,959,0.6246204843546411,0.1745953211787987,500-999
Q9UHM6,478,0.5508667115793655,0.08089956243778046,200-499
Q9UHN1,485,0.37479705811829483,0.10895249176699781,200-499
Q9UHN6,1383,0.2295060364309302,0.1229837118037182,>=1000
Q9UHP3,1055,0.44279980304463057,0.11380414763692707,>=1000
Q9UHP6,348,0.09979477154139067,0.07080824959632051,200-499
Q9UHP7,191,0.4485644135767247,0.11337184098662967,<200
Q9UHP9,88,0.9431776832396348,0.0645296100594694,<200
Q9UHQ1,456,0.2890833530371646,0.07298453189575171,200-499
Q9UHQ4,241,0.4454178974958576,0.17897610764026803,200-499
Q9UHQ7,104,0.8381517221939203,0.10421909837554161,<200
Q9UHQ9,305,0.180203262538434,0.11415148730575574,200-499
Q9UHR4,511,0.6983670214717682,0.055194299754550716,500-999
Q9UHR5,308,0.8970001868819696,0.041357116385696384,200-499
Q9UHR6,403,0.5610960779911782,0.11011656937808241,200-499
Q9UHT4,67,0.6357488360457412,0.23925399595992292,<200
Q9UHU1,43,0.7285778850163693,0.19225775911023488,<200
Q9UHV2,236,0.928338121321023,0.03866090996376329,200-499
Q9UHV5,662,0.5091617719573169,0.05624690863804521,500-999
Q9UHV7,2174,0.6680258631064916,0.16399207589665274,>=1000
Q9UHV8,139,0.06031815090231751,0.13306069432059972,<200
Q9UHV9,154,0.6665646044021294,0.15369190459824159,<200
Q9UHW5,284,0.21869016093487442,0.16067577300178335,200-499
Q9UHW9,1150,0.41550233238539797,0.08996683259434589,>=1000
Q9UHX1,559,0.6466772398479829,0.10089639188726783,500-999
Q9UHX3,823,0.23847065920342053,0.09378595059606061,500-999
Q9UHY1,535,0.48924644682816343,0.0991785975638359,500-999
Q9UHY7,261,0.09292972814030606,0.10265357279790914,200-499
Q9UHY8,353,0.7927620144264432,0.08122990828751338,200-499
Q9UI08,416,0.8568597012359611,0.060393949505287745,200-499
Q9UI09,145,0.5028738466103871,0.2635083934914352,<200
Q9UI10,523,0.597094150899918,0.09167107101936516,500-999
Q9UI12,483,0.18709300206514173,0.10812049182749114,200-499
Q9UI14,185,0.4830047874524434,0.15761846614979283,<200
