dataset_a,dataset_b,comparison_level,protein_id_a,protein_id_b,sequence_length,n_residues_compared,match_mode,percent_identity,query_coverage,target_coverage,alignment_length
softdis,pdbflex,mmseqs_80,6e4n_A,6e4oA,71,71,mmseqs,98.500000,1.000000,1.000000,71
softdis,pdbflex,mmseqs_80,6at0_A,6aszA,69,69,mmseqs,98.500000,1.000000,1.000000,69
softdis,pdbflex,mmseqs_80,5jfz_B,5jffD,68,68,mmseqs,98.500000,1.000000,1.000000,68
softdis,pdbflex,mmseqs_80,6tms_G,6tmsA,69,69,mmseqs,98.500000,1.000000,1.000000,69
softdis,pdbflex,mmseqs_80,3rl0_k,3rk3E,63,63,mmseqs,98.400000,1.000000,1.000000,63
softdis,pdbflex,mmseqs_80,2qbl_A,4kkyX,421,412,mmseqs,98.300000,0.978622,0.997579,412
softdis,pdbflex,mmseqs_80,2bpm_A,4gcjA,309,303,mmseqs,98.300000,0.980583,1.000000,306
softdis,pdbflex,mmseqs_80,1s6c_A,2i2rF,183,180,mmseqs,98.300000,0.983607,1.000000,180
softdis,pdbflex,mmseqs_80,9fz4_A,2fygA,131,122,mmseqs,98.300000,0.931298,0.953125,122
softdis,pdbflex,mmseqs_80,4ahe_A,5m9tA,123,123,mmseqs,98.300000,1.000000,0.991935,123
softdis,pdbflex,mmseqs_80,7dmy_A,3uv2A,144,124,mmseqs,98.300000,0.861111,0.984127,124
softdis,pdbflex,mmseqs_80,3gax_B,1tijA,120,120,mmseqs,98.300000,1.000000,1.000000,120
softdis,pdbflex,mmseqs_80,4l85_A,1zh4A,123,120,mmseqs,98.300000,0.975610,0.991736,120
softdis,pdbflex,mmseqs_80,4omo_B,4rtzA,61,61,mmseqs,98.300000,1.000000,1.000000,61
softdis,pdbflex,mmseqs_80,4f16_A,2f2vA,62,62,mmseqs,98.300000,1.000000,1.000000,62
softdis,pdbflex,mmseqs_80,4wb8_A,5m71A,337,336,mmseqs,98.200000,0.997033,0.951841,336
softdis,pdbflex,mmseqs_80,7aay_A,5u6cA,294,290,mmseqs,98.200000,0.986395,0.933333,294
softdis,pdbflex,mmseqs_80,4cym_A,4cz2B,230,230,mmseqs,98.200000,1.000000,1.000000,230
softdis,pdbflex,mmseqs_80,3aaj_B,1hqvA,167,166,mmseqs,98.200000,0.994012,0.879581,168
softdis,pdbflex,mmseqs_80,3twu_A,3twqA,167,167,mmseqs,98.200000,1.000000,0.965714,169
softdis,pdbflex,mmseqs_80,4m32_A,4m35A,168,168,mmseqs,98.200000,1.000000,1.000000,168
softdis,pdbflex,mmseqs_80,2f9d_A,3lqvB,125,115,mmseqs,98.200000,0.920000,1.000000,115
softdis,pdbflex,mmseqs_80,6ywq_A,6y7rA,113,113,mmseqs,98.200000,1.000000,1.000000,113
softdis,pdbflex,mmseqs_80,3ulr_B,5nxjA,65,58,mmseqs,98.200000,0.892308,0.966667,58
softdis,pdbflex,mmseqs_80,2wuj_A,2wukC,57,57,mmseqs,98.200000,1.000000,1.000000,57
softdis,pdbflex,mmseqs_80,8a36_A,6gg9B,162,162,mmseqs,98.100000,1.000000,1.000000,162
softdis,pdbflex,mmseqs_80,2hdx_A,5w3rA,111,109,mmseqs,98.100000,0.981982,0.956140,109
softdis,pdbflex,mmseqs_80,2h2b_A,2h2cA,107,107,mmseqs,98.100000,1.000000,1.000000,107
softdis,pdbflex,mmseqs_80,5zk1_A,1dh3A,59,55,mmseqs,98.100000,0.932203,1.000000,55
softdis,pdbflex,mmseqs_80,3u01_A,3snfA,104,104,mmseqs,98.000000,1.000000,1.000000,104
softdis,pdbflex,mmseqs_80,5z2h_A,5z2iB,105,105,mmseqs,98.000000,1.000000,1.000000,105
softdis,pdbflex,mmseqs_80,5mz7_A,6qjfB,101,100,mmseqs,98.000000,0.990099,0.961538,100
softdis,pdbflex,mmseqs_80,4az8_A,4b0mM,240,235,mmseqs,97.900000,1.000000,1.000000,240
softdis,pdbflex,mmseqs_80,6ogk_A,6ogjB,99,97,mmseqs,97.900000,1.000000,0.989796,99
softdis,pdbflex,mmseqs_80,3o9o_A,3gwkC,108,98,mmseqs,97.900000,0.907407,1.000000,98
softdis,pdbflex,mmseqs_80,6ano_B,6ap0B,96,96,mmseqs,97.900000,1.000000,1.000000,96
softdis,pdbflex,mmseqs_80,5j7e_A,4lloB,146,133,mmseqs,97.700000,0.910959,0.992537,133
softdis,pdbflex,mmseqs_80,6gc5_A,6gd3C,90,87,mmseqs,97.700000,0.966667,1.000000,87
softdis,pdbflex,mmseqs_80,3jsv_C,2zvoB,94,90,mmseqs,97.700000,0.957447,0.978261,90
softdis,pdbflex,mmseqs_80,2uw9_A,3d0eA,342,332,mmseqs,97.600000,0.979532,0.991045,335
softdis,pdbflex,mmseqs_80,4y94_B,1btkB,171,169,mmseqs,97.600000,0.988304,1.000000,169
softdis,pdbflex,mmseqs_80,2iyn_A,2jbaA,127,127,mmseqs,97.600000,1.000000,1.000000,127
softdis,pdbflex,mmseqs_80,5ya0_C,1opdA,85,85,mmseqs,97.600000,1.000000,1.000000,85
softdis,pdbflex,mmseqs_80,3ll1_A,3ll0A,122,119,mmseqs,97.500000,0.975410,0.968000,121
softdis,pdbflex,mmseqs_80,1r22_A,1r23A,122,122,mmseqs,97.500000,1.000000,1.000000,122
softdis,pdbflex,mmseqs_80,4pzn_A,4pzoE,82,82,mmseqs,97.500000,1.000000,1.000000,82
softdis,pdbflex,mmseqs_80,1hq6_C,1ibwA,81,81,mmseqs,97.500000,1.000000,1.000000,81
softdis,pdbflex,mmseqs_80,2x2o_A,2xoeA,119,119,mmseqs,97.400000,1.000000,1.000000,119
softdis,pdbflex,mmseqs_80,4g31_A,4x7lA,299,298,mmseqs,97.300000,0.996656,0.949527,301
softdis,pdbflex,mmseqs_80,1naq_A,4y65A,112,112,mmseqs,97.300000,1.000000,1.000000,112
softdis,pdbflex,mmseqs_80,4icb_A,1ht9A,76,76,mmseqs,97.300000,1.000000,1.000000,76
softdis,pdbflex,mmseqs_80,1oau_L,6k65L,110,108,mmseqs,97.200000,0.981818,0.939130,108
softdis,pdbflex,mmseqs_80,1ijv_B,2nlfA,36,36,mmseqs,97.200000,1.000000,1.000000,36
softdis,pdbflex,mmseqs_80,3hwf_B,6qmuA,198,178,mmseqs,97.100000,0.898990,0.946809,178
softdis,pdbflex,mmseqs_80,5yrk_B,5yrjA,142,142,mmseqs,97.100000,1.000000,1.000000,142
softdis,pdbflex,mmseqs_80,7f9m_C,3kgrA,112,104,mmseqs,97.100000,0.928571,0.981132,104
softdis,pdbflex,mmseqs_80,4xdx_A,1qe6D,70,70,mmseqs,97.100000,1.000000,0.972222,70
softdis,pdbflex,mmseqs_80,6igt_A,6igoC,135,135,mmseqs,97.000000,1.000000,1.000000,135
softdis,pdbflex,mmseqs_80,3m9e_A,2nllB,105,103,mmseqs,97.000000,0.980952,1.000000,103
softdis,pdbflex,mmseqs_80,7x4v_B,3uciA,68,68,mmseqs,97.000000,1.000000,0.944444,68
softdis,pdbflex,mmseqs_80,3snz_A,3so1H,97,97,mmseqs,96.900000,1.000000,1.000000,97
softdis,pdbflex,mmseqs_80,2awu_A,3rl8C,105,97,mmseqs,96.900000,0.923810,0.923810,97
softdis,pdbflex,mmseqs_80,1wtp_A,1xyiA,66,66,mmseqs,96.900000,1.000000,1.000000,66
softdis,pdbflex,mmseqs_80,6gl8_A,5vauA,172,160,mmseqs,96.800000,0.930233,0.952381,160
softdis,pdbflex,mmseqs_80,2vsl_A,4kmpA,96,94,mmseqs,96.800000,0.979167,0.959184,94
softdis,pdbflex,mmseqs_80,6nz3_A,6nxmA,96,96,mmseqs,96.800000,1.000000,1.000000,96
softdis,pdbflex,mmseqs_80,5whb_B,5wplI,35,32,mmseqs,96.800000,0.914286,1.000000,32
softdis,pdbflex,mmseqs_80,2vje_A,6sqrA,64,61,mmseqs,96.700000,0.953125,0.884058,61
softdis,pdbflex,mmseqs_80,3k7p_B,6fxlA,179,179,mmseqs,96.600000,1.000000,1.000000,179
softdis,pdbflex,mmseqs_80,3ee7_A,6w4bB,121,113,mmseqs,96.400000,0.933884,0.965812,113
softdis,pdbflex,mmseqs_80,5qu1_A,5qu4B,82,82,mmseqs,96.400000,1.000000,0.977011,85
softdis,pdbflex,mmseqs_80,7apj_A,6s9wA,440,437,mmseqs,96.300000,0.993182,0.995516,444
softdis,pdbflex,mmseqs_80,3v2o_A,4qqiA,183,183,mmseqs,96.300000,1.000000,1.000000,190
softdis,pdbflex,mmseqs_80,4uyd_A,5z1tA,153,135,mmseqs,96.300000,0.882353,0.971631,137
softdis,pdbflex,mmseqs_80,1lky_A,2qb1A,77,77,mmseqs,96.100000,1.000000,0.987179,77
softdis,pdbflex,mmseqs_80,4jzw_R,4rfnM,28,26,mmseqs,96.100000,0.928571,0.928571,26
softdis,pdbflex,mmseqs_80,3u5p_P,4gu0E,28,26,mmseqs,96.100000,0.928571,1.000000,26
softdis,pdbflex,mmseqs_80,6iur_C,4n6jA,50,50,mmseqs,96.000000,1.000000,1.000000,50
softdis,pdbflex,mmseqs_80,4kl6_A,4kl5B,137,137,mmseqs,95.700000,1.000000,0.979167,141
softdis,pdbflex,mmseqs_80,7ylb_D,2cjrA,122,118,mmseqs,95.700000,0.967213,0.921875,118
softdis,pdbflex,mmseqs_80,2egk_A,2pntB,101,94,mmseqs,95.700000,0.930693,0.959184,94
softdis,pdbflex,mmseqs_80,6i69_A,1iblF,101,94,mmseqs,95.700000,0.930693,0.930693,94
softdis,pdbflex,mmseqs_80,4hsv_A,1f9qD,71,70,mmseqs,95.700000,0.985915,1.000000,70
softdis,pdbflex,mmseqs_80,5cbo_A,5cbnA,176,176,mmseqs,95.400000,1.000000,1.000000,176
softdis,pdbflex,mmseqs_80,3w98_A,1aoiE,112,111,mmseqs,95.400000,0.991071,0.956897,111
softdis,pdbflex,mmseqs_80,2ecs_A,4croA,66,66,mmseqs,95.400000,1.000000,1.000000,66
softdis,pdbflex,mmseqs_80,3fi2_A,4kkeA,353,352,mmseqs,95.300000,0.997167,0.994521,363
softdis,pdbflex,mmseqs_80,5jx4_B,1hzaA,66,63,mmseqs,95.300000,0.954545,0.970149,65
softdis,pdbflex,mmseqs_80,4hmm_A,1uw3A,132,106,mmseqs,95.200000,0.803030,1.000000,106
softdis,pdbflex,mmseqs_80,4ag2_C,4ag1C,84,84,mmseqs,95.200000,1.000000,1.000000,84
softdis,pdbflex,mmseqs_80,4lk9_B,4gu0E,21,21,mmseqs,95.200000,1.000000,0.807692,21
softdis,pdbflex,mmseqs_80,6nd9_E,3gprD,124,124,mmseqs,95.100000,1.000000,1.000000,124
softdis,pdbflex,mmseqs_80,6blw_A,6b0oA,124,119,mmseqs,95.100000,1.000000,1.000000,124
softdis,pdbflex,mmseqs_80,5nx3_C,6gfiE,81,81,mmseqs,95.000000,1.000000,1.000000,81
softdis,pdbflex,mmseqs_80,8qqg_A,6u2hD,275,275,mmseqs,94.900000,1.000000,0.948276,275
softdis,pdbflex,mmseqs_80,8yjm_C,5bnvD,81,79,mmseqs,94.900000,0.975309,1.000000,79
softdis,pdbflex,mmseqs_80,2y8e_A,5lefA,179,174,mmseqs,94.800000,0.972067,0.910995,174
softdis,pdbflex,mmseqs_80,2fi5_I,1t8lB,58,58,mmseqs,94.800000,1.000000,0.983051,58
softdis,pdbflex,mmseqs_80,4oaz_R,4oayA,92,90,mmseqs,94.500000,0.989130,0.989011,91
softdis,pdbflex,mmseqs_80,6nkq_B,1yupA,178,162,mmseqs,94.400000,0.910112,1.000000,162
softdis,pdbflex,mmseqs_80,7fds_A,4zjmE,128,119,mmseqs,94.400000,0.984375,1.000000,126
softdis,pdbflex,mmseqs_80,4s1z_F,5af6G,36,35,mmseqs,94.400000,1.000000,1.000000,36
softdis,pdbflex,mmseqs_80,4bn1_A,3d14A,285,267,mmseqs,94.300000,0.936842,0.981618,267
softdis,pdbflex,mmseqs_80,3hjw_B,2ausD,53,53,mmseqs,94.300000,1.000000,0.883333,53
softdis,pdbflex,mmseqs_80,2otg_C,3jvtC,157,156,mmseqs,94.200000,0.993631,1.000000,156
softdis,pdbflex,mmseqs_80,5c0z_C,3o1yA,105,104,mmseqs,94.200000,0.990476,0.990476,104
softdis,pdbflex,mmseqs_80,6rfo_A,1erkA,372,358,mmseqs,94.100000,0.986559,1.000000,373
softdis,pdbflex,mmseqs_80,6aez_A,1u4rB,69,68,mmseqs,94.100000,0.985507,1.000000,68
softdis,pdbflex,mmseqs_80,5v7k_A,1sxjH,265,264,mmseqs,93.900000,0.996226,0.985866,279
softdis,pdbflex,mmseqs_80,1tu3_A,1z0dA,171,165,mmseqs,93.900000,0.964912,0.988024,165
softdis,pdbflex,mmseqs_80,6hnl_B,6hnnA,139,139,mmseqs,93.900000,1.000000,1.000000,148
softdis,pdbflex,mmseqs_80,3hkz_N,4aybN,66,66,mmseqs,93.900000,1.000000,1.000000,66
softdis,pdbflex,mmseqs_80,1ja3_B,3c8kD,127,125,mmseqs,93.600000,0.984252,1.000000,125
softdis,pdbflex,mmseqs_80,2qhl_E,2qqqA,111,111,mmseqs,93.600000,1.000000,1.000000,111
softdis,pdbflex,mmseqs_80,5apx_C,5aptB,95,95,mmseqs,93.600000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_80,5t20_G,5d5gA,110,109,mmseqs,93.500000,0.990909,1.000000,109
softdis,pdbflex,mmseqs_80,5d0m_C,5d0kC,87,87,mmseqs,93.400000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_80,5sxp_A,2ak5B,62,60,mmseqs,93.300000,0.967742,0.937500,60
softdis,pdbflex,mmseqs_80,5xz2_B,5ycbA,196,193,mmseqs,93.200000,0.984694,1.000000,193
softdis,pdbflex,mmseqs_80,4hke_A,1ne8A,120,116,mmseqs,93.100000,0.966667,0.991453,116
softdis,pdbflex,mmseqs_80,4ao5_A,4aooA,145,142,mmseqs,92.900000,0.979310,0.986111,142
softdis,pdbflex,mmseqs_80,2hp4_B,2q3aA,114,114,mmseqs,92.900000,1.000000,0.950000,114
softdis,pdbflex,mmseqs_80,4avp_A,5iluA,106,96,mmseqs,92.700000,0.905660,0.989691,96
softdis,pdbflex,mmseqs_80,3bow_B,1kfuS,184,183,mmseqs,92.300000,0.994565,0.994565,183
softdis,pdbflex,mmseqs_80,1afa_1,3kmb1,154,149,mmseqs,92.200000,1.000000,1.000000,154
softdis,pdbflex,mmseqs_80,1jth_A,1n7sC,82,76,mmseqs,92.100000,0.926829,0.962025,76
softdis,pdbflex,mmseqs_80,5mzf_A,6aa5A,176,151,mmseqs,92.000000,0.857955,0.926380,151
softdis,pdbflex,mmseqs_80,3zmk_A,2imkA,223,221,mmseqs,91.800000,0.991031,1.000000,221
softdis,pdbflex,mmseqs_80,5w5q_A,6ra7A,332,303,mmseqs,91.700000,0.912651,0.990196,303
softdis,pdbflex,mmseqs_80,3l9s_A,4mcuE,191,188,mmseqs,91.400000,0.984293,0.989474,188
softdis,pdbflex,mmseqs_80,7nxj_A,4cxaC,347,335,mmseqs,91.300000,0.965418,0.985294,335
softdis,pdbflex,mmseqs_80,3ue7_B,1jxtA,46,46,mmseqs,91.300000,1.000000,1.000000,46
softdis,pdbflex,mmseqs_80,4pwn_A,5o1vA,274,273,mmseqs,90.500000,1.000000,0.957895,274
softdis,pdbflex,mmseqs_80,6htl_A,3zdoF,78,78,mmseqs,90.200000,1.000000,0.976190,82
softdis,pdbflex,mmseqs_80,1ops_A,5xqvA,64,61,mmseqs,90.100000,0.953125,0.910448,61
softdis,pdbflex,mmseqs_80,1u3h_B,2icwJ,111,108,mmseqs,90.000000,1.000000,0.955752,111
softdis,pdbflex,mmseqs_80,2bhi_A,4om4A,60,60,mmseqs,90.000000,1.000000,1.000000,60
softdis,pdbflex,mmseqs_80,3exw_A,3f0yG,213,208,mmseqs,89.200000,1.000000,1.000000,213
softdis,pdbflex,mmseqs_80,1ppf_I,3ovoA,56,56,mmseqs,89.200000,1.000000,1.000000,56
softdis,pdbflex,mmseqs_80,4bfm_A,4ixpA,334,334,mmseqs,89.000000,1.000000,1.000000,348
softdis,pdbflex,mmseqs_80,2eso_A,4qplD,149,148,mmseqs,88.500000,0.993289,0.961039,148
softdis,pdbflex,mmseqs_80,4lbq_A,4y24A,135,133,mmseqs,87.900000,0.985185,0.863636,133
softdis,pdbflex,mmseqs_80,3zly_A,3slsB,348,301,mmseqs,87.600000,0.974138,0.990132,339
softdis,pdbflex,mmseqs_80,3mp9_B,6nlaA,64,55,mmseqs,87.200000,0.859375,0.982143,55
softdis,pdbflex,mmseqs_80,8c7m_C,5ifjJ,231,224,mmseqs,87.100000,0.969697,0.995595,226
softdis,pdbflex,mmseqs_80,5yb2_E,5hfmA,67,66,mmseqs,86.900000,0.985075,0.841463,69
softdis,pdbflex,mmseqs_80,2v4h_D,2jabC,136,132,mmseqs,86.300000,0.970588,0.970588,132
softdis,pdbflex,mmseqs_80,8smo_O,3kutA,76,76,mmseqs,86.300000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_80,7vur_A,1yruB,73,73,mmseqs,86.300000,1.000000,0.986486,73
softdis,pdbflex,mmseqs_80,7s25_C,6p5mA,396,392,mmseqs,85.400000,0.989899,0.967901,392
softdis,pdbflex,mmseqs_80,7vww_A,5lc7B,90,90,mmseqs,85.400000,1.000000,0.989691,96
softdis,pdbflex,mmseqs_80,1jpa_A,2vwzA,312,291,mmseqs,84.100000,0.932692,0.963576,291
softdis,pdbflex,mmseqs_80,7vrm_A,5a7cA,115,107,mmseqs,84.100000,0.930435,0.946903,107
softdis,pdbflex,mmseqs_80,5kqg_A,1dg9A,178,155,mmseqs,82.500000,0.870787,0.987261,155
softdis,pdbflex,mmseqs_80,7ajp_J,4k6uB,208,194,mmseqs,82.000000,0.937500,1.000000,195
softdis,pdbflex,mmseqs_80,7zks_A,5myvA,387,387,mmseqs,81.600000,1.000000,0.994859,387
softdis,pdbflex,mmseqs_80,7kl0_A,3kk8A,268,267,mmseqs,81.300000,1.000000,0.940141,268
softdis,pdbflex,mmseqs_80,8qms_C,3efvA,462,462,mmseqs,81.100000,1.000000,1.000000,462
softdis,pdbflex,mmseqs_80,5dvb_A,3sbcB,217,210,mmseqs,81.100000,0.990783,0.981481,217
softdis,atlas,exact,1d4t_A,1d4t_A,104,104,id,,,,
softdis,atlas,exact,1fd3_A,1fd3_A,41,41,id,,,,
softdis,atlas,exact,2aib_A,2aib_A,98,98,id,,,,
softdis,atlas,exact,2qq4_B,2qq4_B,138,138,id,,,,
softdis,atlas,exact,2vzc_A,2vzc_A,131,131,id,,,,
softdis,atlas,exact,2y20_A,2y20_A,58,58,id,,,,
softdis,atlas,exact,5ii7_A,5ii7_A,138,138,id,,,,
softdis,atlas,exact,2f5z_K,2f60_K,64,64,sequence,,,,
softdis,atlas,exact,2x5h_A,2x5h_B,97,97,sequence,,,,
softdis,atlas,exact,1bq9_A,1bq8_A,54,54,sequence,,,,
softdis,atlas,exact,1bi1_A,2dtr_A,226,226,sequence,,,,
softdis,atlas,exact,6ny6_Y,2a6s_B,84,84,sequence,,,,
softdis,atlas,exact,7n1n_A,6cka_B,68,68,sequence,,,,
softdis,atlas,exact,1ojh_A,1ojh_C,65,65,sequence,,,,
softdis,atlas,exact,6pce_A,6pce_B,70,70,sequence,,,,
softdis,atlas,exact,2rjv_A,2rjw_A,67,67,sequence,,,,
softdis,atlas,exact,5kko_A,5kko_D,55,55,sequence,,,,
softdis,atlas,mmseqs_100,1bi1_A,2dtr_A,226,226,mmseqs,100.000000,1.000000,1.000000,226
softdis,atlas,mmseqs_100,5xfi_A,1ouw_C,153,152,mmseqs,100.000000,0.993464,1.000000,152
softdis,atlas,mmseqs_100,5ii7_A,5ii7_A,138,138,mmseqs,100.000000,1.000000,1.000000,138
softdis,atlas,mmseqs_100,7o4p_A,3apa_A,148,139,mmseqs,100.000000,0.939189,0.985816,139
softdis,atlas,mmseqs_100,2gwf_B,2fzp_A,134,134,mmseqs,100.000000,1.000000,0.930556,134
softdis,atlas,mmseqs_100,2qq4_B,2qq4_B,138,138,mmseqs,100.000000,1.000000,1.000000,138
softdis,atlas,mmseqs_100,2vzc_A,2vzc_A,131,131,mmseqs,100.000000,1.000000,1.000000,131
softdis,atlas,mmseqs_100,1d4t_A,1d4t_A,104,104,mmseqs,100.000000,1.000000,1.000000,104
softdis,atlas,mmseqs_100,2aib_A,2aib_A,98,98,mmseqs,100.000000,1.000000,1.000000,98
softdis,atlas,mmseqs_100,2x5h_A,2x5h_B,97,97,mmseqs,100.000000,1.000000,1.000000,97
softdis,atlas,mmseqs_100,2hnw_E,2hnu_A,80,80,mmseqs,100.000000,1.000000,0.987654,80
softdis,atlas,mmseqs_100,6c12_D,1x6j_A,101,87,mmseqs,100.000000,0.861386,0.956044,87
softdis,atlas,mmseqs_100,6ny6_Y,2a6s_B,84,84,mmseqs,100.000000,1.000000,1.000000,84
softdis,atlas,mmseqs_100,4y5o_A,4ykd_A,98,87,mmseqs,100.000000,0.887755,0.906250,87
softdis,atlas,mmseqs_100,2rb3_A,3bqp_B,85,78,mmseqs,100.000000,0.917647,0.975000,78
softdis,atlas,mmseqs_100,6l8f_B,7bwf_B,89,84,mmseqs,100.000000,0.943820,0.913043,84
softdis,atlas,mmseqs_100,6pce_A,6pce_B,70,70,mmseqs,100.000000,1.000000,1.000000,70
softdis,atlas,mmseqs_100,3hp3_I,2j7z_A,68,67,mmseqs,100.000000,0.985294,0.985294,67
softdis,atlas,mmseqs_100,6u0j_B,1t8k_A,85,77,mmseqs,100.000000,0.905882,1.000000,77
softdis,atlas,mmseqs_100,2rjv_A,2rjw_A,67,67,mmseqs,100.000000,1.000000,1.000000,67
softdis,atlas,mmseqs_100,7n1n_A,6cka_B,68,68,mmseqs,100.000000,1.000000,1.000000,68
softdis,atlas,mmseqs_100,2f5z_K,2f60_K,64,64,mmseqs,100.000000,1.000000,1.000000,64
softdis,atlas,mmseqs_100,1ojh_A,1ojh_C,65,65,mmseqs,100.000000,1.000000,1.000000,65
softdis,atlas,mmseqs_100,1bq9_A,1bq8_A,54,54,mmseqs,100.000000,1.000000,1.000000,54
softdis,atlas,mmseqs_100,7lcb_A,1ptq_A,53,50,mmseqs,100.000000,0.943396,1.000000,50
softdis,atlas,mmseqs_100,1ppf_I,2gkr_I,56,51,mmseqs,100.000000,0.910714,1.000000,51
softdis,atlas,mmseqs_100,5kko_A,5kko_D,55,55,mmseqs,100.000000,1.000000,1.000000,55
softdis,atlas,mmseqs_100,2y20_A,2y20_A,58,58,mmseqs,100.000000,1.000000,1.000000,58
softdis,atlas,mmseqs_100,1fd3_A,1fd3_A,41,41,mmseqs,100.000000,1.000000,1.000000,41
softdis,atlas,mmseqs_100,3rl0_Q,5w5c_A,37,34,mmseqs,100.000000,0.918919,0.850000,34
softdis,atlas,mmseqs_98,1bi1_A,2dtr_A,226,226,mmseqs,100.000000,1.000000,1.000000,226
softdis,atlas,mmseqs_98,5xfi_A,1ouw_C,153,152,mmseqs,100.000000,0.993464,1.000000,152
softdis,atlas,mmseqs_98,5ii7_A,5ii7_A,138,138,mmseqs,100.000000,1.000000,1.000000,138
softdis,atlas,mmseqs_98,7o4p_A,3apa_A,148,139,mmseqs,100.000000,0.939189,0.985816,139
softdis,atlas,mmseqs_98,2gwf_B,2fzp_A,134,134,mmseqs,100.000000,1.000000,0.930556,134
softdis,atlas,mmseqs_98,2qq4_B,2qq4_B,138,138,mmseqs,100.000000,1.000000,1.000000,138
softdis,atlas,mmseqs_98,2vzc_A,2vzc_A,131,131,mmseqs,100.000000,1.000000,1.000000,131
softdis,atlas,mmseqs_98,1d4t_A,1d4t_A,104,104,mmseqs,100.000000,1.000000,1.000000,104
softdis,atlas,mmseqs_98,2aib_A,2aib_A,98,98,mmseqs,100.000000,1.000000,1.000000,98
softdis,atlas,mmseqs_98,2x5h_A,2x5h_B,97,97,mmseqs,100.000000,1.000000,1.000000,97
softdis,atlas,mmseqs_98,2hnw_E,2hnu_A,80,80,mmseqs,100.000000,1.000000,0.987654,80
softdis,atlas,mmseqs_98,6c12_D,1x6j_A,101,87,mmseqs,100.000000,0.861386,0.956044,87
softdis,atlas,mmseqs_98,6ny6_Y,2a6s_B,84,84,mmseqs,100.000000,1.000000,1.000000,84
softdis,atlas,mmseqs_98,4y5o_A,4ykd_A,98,87,mmseqs,100.000000,0.887755,0.906250,87
softdis,atlas,mmseqs_98,2rb3_A,3bqp_B,85,78,mmseqs,100.000000,0.917647,0.975000,78
softdis,atlas,mmseqs_98,6l8f_B,7bwf_B,89,84,mmseqs,100.000000,0.943820,0.913043,84
softdis,atlas,mmseqs_98,6pce_A,6pce_B,70,70,mmseqs,100.000000,1.000000,1.000000,70
softdis,atlas,mmseqs_98,3hp3_I,2j7z_A,68,67,mmseqs,100.000000,0.985294,0.985294,67
softdis,atlas,mmseqs_98,6u0j_B,1t8k_A,85,77,mmseqs,100.000000,0.905882,1.000000,77
softdis,atlas,mmseqs_98,2rjv_A,2rjw_A,67,67,mmseqs,100.000000,1.000000,1.000000,67
softdis,atlas,mmseqs_98,7n1n_A,6cka_B,68,68,mmseqs,100.000000,1.000000,1.000000,68
softdis,atlas,mmseqs_98,2f5z_K,2f60_K,64,64,mmseqs,100.000000,1.000000,1.000000,64
softdis,atlas,mmseqs_98,1ojh_A,1ojh_C,65,65,mmseqs,100.000000,1.000000,1.000000,65
softdis,atlas,mmseqs_98,1bq9_A,1bq8_A,54,54,mmseqs,100.000000,1.000000,1.000000,54
softdis,atlas,mmseqs_98,7lcb_A,1ptq_A,53,50,mmseqs,100.000000,0.943396,1.000000,50
softdis,atlas,mmseqs_98,1ppf_I,2gkr_I,56,51,mmseqs,100.000000,0.910714,1.000000,51
softdis,atlas,mmseqs_98,5kko_A,5kko_D,55,55,mmseqs,100.000000,1.000000,1.000000,55
softdis,atlas,mmseqs_98,2y20_A,2y20_A,58,58,mmseqs,100.000000,1.000000,1.000000,58
softdis,atlas,mmseqs_98,1fd3_A,1fd3_A,41,41,mmseqs,100.000000,1.000000,1.000000,41
softdis,atlas,mmseqs_98,3rl0_Q,5w5c_A,37,34,mmseqs,100.000000,0.918919,0.850000,34
softdis,atlas,mmseqs_98,5yna_A,6j33_B,1102,1052,mmseqs,99.800000,0.954628,0.999050,1052
softdis,atlas,mmseqs_98,3rsm_A,1p5g_X,463,463,mmseqs,99.500000,1.000000,1.000000,463
softdis,atlas,mmseqs_98,8fbg_A,3ooi_A,232,231,mmseqs,99.500000,0.995690,0.995690,231
softdis,atlas,mmseqs_98,3f2g_A,3f0o_B,220,212,mmseqs,99.500000,0.963636,1.000000,212
softdis,atlas,mmseqs_98,4k57_A,2ehq_A,518,516,mmseqs,99.400000,0.996139,1.000000,516
softdis,atlas,mmseqs_98,5dch_A,3h93_A,192,192,mmseqs,99.400000,1.000000,1.000000,192
softdis,atlas,mmseqs_98,3hvs_A,3hvv_A,167,167,mmseqs,99.400000,1.000000,1.000000,167
softdis,atlas,mmseqs_98,6cps_A,3dai_A,131,129,mmseqs,99.200000,0.984733,0.992308,129
softdis,atlas,mmseqs_98,8af2_A,1ikt_A,128,120,mmseqs,99.100000,0.937500,1.000000,120
softdis,atlas,mmseqs_98,1xw3_A,3cyi_A,110,110,mmseqs,99.000000,1.000000,1.000000,110
softdis,atlas,mmseqs_98,3nit_A,3nis_B,90,82,mmseqs,98.700000,0.911111,1.000000,82
softdis,atlas,mmseqs_98,5tda_A,5um3_A,76,75,mmseqs,98.600000,0.986842,1.000000,75
softdis,atlas,mmseqs_98,5v7k_A,5v7m_A,265,265,mmseqs,98.400000,1.000000,1.000000,265
softdis,atlas,mmseqs_98,5e5t_A,5e5y_C,63,63,mmseqs,98.400000,1.000000,1.000000,63
